"trans_id","lang","translation"
"前原コミュニティセンター前(1)","ja","前原コミュニティセンター前(1)"
"前原コミュニティセンター前(1)","ja-Hrkt","まえばるこみゅにてぃせんたーまえ"
"前原コミュニティセンター前(1)","en","Maebaru Community Center-mae(Public Hall)"
"前原コミュニティセンター前(1)","zh-CN","前原社区中心前"
"前原コミュニティセンター前(1)","zh-TW","前原社區中心前"
"前原コミュニティセンター前(1)","ko","마에바루커뮤니티센터마에"
"吉原橋(1)","ja","吉原橋(1)"
"吉原橋(1)","ja-Hrkt","よしはらばし"
"吉原橋(1)","en","Yoshihara-bashi(Br.)(Itoshima-shi)"
"吉原橋(1)","zh-CN","吉原桥(糸岛市)"
"吉原橋(1)","zh-TW","吉原橋(糸島市)"
"吉原橋(1)","ko","요시하라바시(이토시마시)"
"泊二区","ja","泊二区"
"泊二区","ja-Hrkt","とまり２く"
"泊二区","en","Tomari 2-ku"
"泊二区","zh-CN","泊二区"
"泊二区","zh-TW","泊二區"
"泊二区","ko","도마리니쿠"
"泊一区","ja","泊一区"
"泊一区","ja-Hrkt","とまり１く"
"泊一区","en","Tomari 1-ku"
"泊一区","zh-CN","泊一区"
"泊一区","zh-TW","泊一區"
"泊一区","ko","도마리잇쿠"
"桂木（前原）(1)","ja","桂木（前原）(1)"
"桂木（前原）(1)","ja-Hrkt","かつらぎ"
"桂木（前原）(1)","en","Katsuragi(Fukuoka Pref.)"
"桂木（前原）(1)","zh-CN","桂木(福冈县)"
"桂木（前原）(1)","zh-TW","桂木(福岡縣)"
"桂木（前原）(1)","ko","가쓰라기(후쿠오카현)"
"井原山入口","ja","井原山入口"
"井原山入口","ja-Hrkt","いわらやまいりぐち"
"瑞梅寺ダム","ja","瑞梅寺ダム"
"瑞梅寺ダム","ja-Hrkt","ずいばいじだむ"
"辰ヶ橋","ja","辰ヶ橋"
"辰ヶ橋","ja-Hrkt","たつがばし"
"辰ヶ橋入口","ja","辰ヶ橋入口"
"辰ヶ橋入口","ja-Hrkt","たつがばしいりぐち"
"瑞梅寺","ja","瑞梅寺"
"瑞梅寺","ja-Hrkt","ずいばいじ"
"瑞梅寺入口","ja","瑞梅寺入口"
"瑞梅寺入口","ja-Hrkt","ずいばいじいりぐち"
"井原（前原）","ja","井原（前原）"
"井原（前原）","ja-Hrkt","いわら"
"下町（前原）","ja","下町（前原）"
"下町（前原）","ja-Hrkt","しもまち"
"伊都国歴史博物館","ja","伊都国歴史博物館"
"伊都国歴史博物館","ja-Hrkt","いとこくれきしはくぶつかん"
"三雲宮前","ja","三雲宮前"
"三雲宮前","ja-Hrkt","みくもみやまえ"
"三雲橋","ja","三雲橋"
"三雲橋","ja-Hrkt","みくもばし"
"井田","ja","井田"
"井田","ja-Hrkt","いた"
"前原東中前","ja","前原東中前"
"前原東中前","ja-Hrkt","まえばるひがしちゅうまえ"
"平原古墳入口","ja","平原古墳入口"
"平原古墳入口","ja-Hrkt","ひらばるこふんいりぐち"
"三雲入口","ja","三雲入口"
"三雲入口","ja-Hrkt","みくもいりぐち"
"曽根公民館","ja","曽根公民館"
"曽根公民館","ja-Hrkt","そねこうみんかん"
"銭瓶塚","ja","銭瓶塚"
"銭瓶塚","ja-Hrkt","ぜにがめづか"
"曽根","ja","曽根"
"曽根","ja-Hrkt","そね"
"曽根グラウンド","ja","曽根グラウンド"
"曽根グラウンド","ja-Hrkt","そねぐらうんど"
"中町","ja","中町"
"中町","ja-Hrkt","なかまち"
"JA伊都菜彩前","ja","JA伊都菜彩前"
"JA伊都菜彩前","ja-Hrkt","じぇーえーいとさいさいまえ"
"波多江","ja","波多江"
"波多江","ja-Hrkt","はたえ"
"波多江駅西","ja","波多江駅西"
"波多江駅西","ja-Hrkt","はたええきにし"
"星賀","ja","星賀"
"星賀","ja-Hrkt","ほしか"
"星賀","en","Hoshika"
"星賀","zh-CN","星贺"
"星賀","zh-TW","星賀"
"星賀","ko","하시카"
"里","ja","里"
"里","ja-Hrkt","さと"
"里","en","Sato"
"里","zh-CN","里"
"里","zh-TW","里"
"里","ko","사토"
"伊仲","ja","伊仲"
"伊仲","ja-Hrkt","いなか"
"伊仲","en","Inaka"
"伊仲","zh-CN","伊仲"
"伊仲","zh-TW","伊仲"
"伊仲","ko","이나카"
"松山","ja","松山"
"松山","ja-Hrkt","まつやま"
"松山","en","Matsuyama"
"松山","zh-CN","松山(佐贺县)"
"松山","zh-TW","松山(佐賀縣)"
"松山","ko","마쓰야마(사가현)"
"宇の山","ja","宇の山"
"宇の山","ja-Hrkt","うのやま"
"宇の山","en","Unoyama"
"宇の山","zh-CN","宇之山(佐贺县)"
"宇の山","zh-TW","宇之山(佐賀縣)"
"宇の山","ko","우노야마(사가현)"
"入野","ja","入野"
"入野","ja-Hrkt","いりの"
"入野","en","Irino"
"入野","zh-CN","入野(佐贺县)"
"入野","zh-TW","入野(佐賀縣)"
"入野","ko","이리노(사가현)"
"福祉センター前","ja","福祉センター前"
"福祉センター前","ja-Hrkt","ふくしせんたーまえ"
"福祉センター前","en","Fukushisenta-mae"
"福祉センター前","zh-CN","福利中心前(佐贺县)"
"福祉センター前","zh-TW","福利中心前(佐賀縣)"
"福祉センター前","ko","후쿠시센터마에(사가현)"
"細浦","ja","細浦"
"細浦","ja-Hrkt","ほそうら"
"細浦","en","Hosora"
"細浦","zh-CN","细浦"
"細浦","zh-TW","細浦"
"細浦","ko","호소우라"
"高串","ja","高串"
"高串","ja-Hrkt","たかくし"
"高串","en","Takakushi"
"高串","zh-CN","高串(佐贺县)"
"高串","zh-TW","高串(佐賀縣)"
"土井の浦","ja","土井の浦"
"土井の浦","ja-Hrkt","どいのうら"
"土井の浦","en","Doinoura"
"土井の浦","zh-CN","土井之浦(佐贺县)"
"土井の浦","zh-TW","土井之浦(佐賀縣)"
"土井の浦","ko","도이노우라(사가현)"
"田野入口","ja","田野入口"
"田野入口","ja-Hrkt","たのいりぐち"
"田野入口","en","Tanoiriguchi"
"田野入口","zh-CN","田野入口"
"田野入口","zh-TW","田野入口"
"田野入口","ko","다노이리구치"
"古保志気(2)","ja","古保志気(2)"
"古保志気(2)","ja-Hrkt","こぼしき"
"古保志気(2)","en","Koboshiki"
"古保志気(2)","zh-CN","古保志气"
"古保志気(2)","zh-TW","古保志氣"
"古保志気(2)","ko","고보시키"
"長畑","ja","長畑"
"長畑","ja-Hrkt","ながばたけ"
"長畑","en","Nagabatake"
"長畑","zh-CN","长田(佐贺县)"
"長畑","zh-TW","長田(佐賀縣)"
"肥前中学校前","ja","肥前中学校前"
"肥前中学校前","ja-Hrkt","ひぜんちゅうがっこうまえ"
"肥前中学校前","en","Hizenchugakko-mae"
"肥前中学校前","zh-CN","肥前中学前"
"肥前中学校前","zh-TW","肥前中學前"
"肥前中学校前","ko","히젠추갓코마에"
"菖津","ja","菖津"
"菖津","ja-Hrkt","しょうづ"
"菖津","en","Shozu"
"菖津","zh-CN","菖津市"
"菖津","zh-TW","菖津市"
"菖津","ko","쇼즈"
"大鶴","ja","大鶴"
"大鶴","ja-Hrkt","おおづる"
"大鶴","en","Ozuru"
"大鶴","zh-CN","大鹤(佐贺县)"
"大鶴","zh-TW","大鶴(佐賀縣)"
"大鶴","ko","오즈루(사가현)"
"大鶴入口","ja","大鶴入口"
"大鶴入口","ja-Hrkt","おおづるいりぐち"
"大鶴入口","en","Ozuruiriguchi"
"大鶴入口","zh-CN","大鹤入口(佐贺县)"
"大鶴入口","zh-TW","大鶴入口(佐賀縣)"
"大鶴入口","ko","오즈루이리구치(사가현)"
"梅崎","ja","梅崎"
"梅崎","ja-Hrkt","うめざき"
"梅崎","en","Umezaki"
"梅崎","zh-CN","梅崎(伊万里市)"
"梅崎","zh-TW","梅崎(伊万里市)"
"梅崎","ko","우메자키(이마리시)"
"納所","ja","納所"
"納所","ja-Hrkt","のうさ"
"納所","en","Nousa"
"納所","zh-CN","纳所"
"納所","zh-TW","納所"
"納所","ko","노사"
"農協前（肥前町）","ja","農協前（肥前町）"
"農協前（肥前町）","ja-Hrkt","のうきょうまえ"
"農協前（肥前町）","en","Noukyo-mae"
"農協前（肥前町）","zh-CN","农协前[肥前町]"
"農協前（肥前町）","zh-TW","農協前[肥前町]"
"農協前（肥前町）","ko","노쿄마에[히젠초]"
"内木場","ja","内木場"
"内木場","ja-Hrkt","うちこば"
"内木場","en","Uchikoba"
"内木場","zh-CN","内木场"
"内木場","zh-TW","內木場"
"内木場","ko","우치코바"
"山口","ja","山口"
"山口","ja-Hrkt","やまぐち"
"山口","en","Yamaguchi"
"山口","zh-CN","山口(佐贺县)"
"山口","zh-TW","山口(佐賀縣)"
"山口","ko","야마구치(사가현)"
"柳田橋","ja","柳田橋"
"柳田橋","ja-Hrkt","やなぎだばし"
"柳田橋","en","Yanagidabashi"
"柳田橋","zh-CN","柳田桥(佐贺县)"
"柳田橋","zh-TW","柳田橋(佐賀縣)"
"柳田橋","ko","야나기다바시(사가현)"
"山添","ja","山添"
"山添","ja-Hrkt","やまぞえ"
"山添","en","Yamazoe"
"山添","zh-CN","山添(佐贺县)"
"山添","zh-TW","山添(佐賀縣)"
"山添","ko","야마조에(사가현)"
"山田前","ja","山田前"
"山田前","ja-Hrkt","やまだまえ"
"山田前","en","Yamada-mae"
"山田前","zh-CN","山田前(佐贺县)"
"山田前","zh-TW","山田前(佐賀縣)"
"山田前","ko","야마다마에(사가현)"
"大手口（唐津バスセンター2番乗り場）","ja","大手口（唐津バスセンター2番乗り場）"
"大手口（唐津バスセンター2番乗り場）","ja-Hrkt","おおてぐち"
"大手口（唐津バスセンター2番乗り場）","en","Oteguchi"
"大手口（唐津バスセンター2番乗り場）","zh-CN","大手口"
"大手口（唐津バスセンター2番乗り場）","zh-TW","大手口"
"大手口（唐津バスセンター2番乗り場）","ko","오테구치"
"坊主町(2)","ja","坊主町(2)"
"坊主町(2)","ja-Hrkt","ぼうずまち"
"坊主町(2)","en","Bozumachi"
"坊主町(2)","zh-CN","坊主町"
"坊主町(2)","zh-TW","坊主町"
"坊主町(2)","ko","보즈마치"
"熊の原","ja","熊の原"
"熊の原","ja-Hrkt","くまのはら"
"熊の原","en","Kumanohara"
"熊の原","zh-CN","熊之原"
"熊の原","zh-TW","熊之原"
"熊の原","ko","구마노하라"
"長松校前","ja","長松校前"
"長松校前","ja-Hrkt","ながまつこうまえ"
"長松校前","en","Nagamatsuko-mae"
"長松校前","zh-CN","长松校前"
"長松校前","zh-TW","長松校前"
"見借分道(1)","ja","見借分道(1)"
"見借分道(1)","ja-Hrkt","みるかしぶんどう"
"見借分道(1)","en","Mirukashibundo"
"見借分道(1)","zh-CN","见借分道"
"見借分道(1)","zh-TW","見借分道"
"見借分道(1)","ko","미루카시분도"
"神田(2)","ja","神田(2)"
"神田(2)","ja-Hrkt","こうだ"
"神田(2)","en","Koda"
"神田(2)","zh-CN","神田(佐贺县)"
"神田(2)","zh-TW","神田(佐賀縣)"
"神田(2)","ko","고다(사가현)"
"お茶の水","ja","お茶の水"
"お茶の水","ja-Hrkt","おちゃのみず"
"お茶の水","en","Ochanomizu"
"お茶の水","zh-CN","御茶之水(佐贺县)"
"お茶の水","zh-TW","御茶之水(佐賀縣)"
"お茶の水","ko","오차노미즈(사가현)"
"窯元前（唐津）","ja","窯元前（唐津）"
"窯元前（唐津）","ja-Hrkt","かまもとまえ"
"窯元前（唐津）","en","Kamamoto-mae"
"窯元前（唐津）","zh-CN","窑前[唐津]"
"窯元前（唐津）","zh-TW","窯前[唐津]"
"窯元前（唐津）","ko","가마모토마에[가라쓰]"
"平木場ダム","ja","平木場ダム"
"平木場ダム","ja-Hrkt","ひらこばだむ"
"平木場ダム","en","Hirakobadamu"
"平木場ダム","zh-CN","平木水库"
"平木場ダム","zh-TW","平木水庫"
"平木場ダム","ko","히라코바댐"
"平木場","ja","平木場"
"平木場","ja-Hrkt","ひらこば"
"平木場","en","Hirakoba"
"平木場","zh-CN","平木场(佐贺县)"
"平木場","zh-TW","平木場(佐賀縣)"
"平木場","ko","히라코바(사가현)"
"八谷橋","ja","八谷橋"
"八谷橋","ja-Hrkt","はちやばし"
"八谷橋","en","Hachiyabashi"
"八谷橋","zh-CN","八谷桥"
"八谷橋","zh-TW","八谷橋"
"八谷橋","ko","하치야바시"
"川原","ja","川原"
"川原","ja-Hrkt","かわはら(3041)"
"川原","en","Kawahara(Kōra)"
"川原","zh-CN","川原"
"川原","zh-TW","川原"
"川原","ko","고라"
"椎木茶屋","ja","椎木茶屋"
"椎木茶屋","ja-Hrkt","しいのきぢゃや"
"椎木茶屋","en","Shiinokijiyaya"
"椎木茶屋","zh-CN","椎木茶馆"
"椎木茶屋","zh-TW","椎木茶館"
"椎木茶屋","ko","시이노키자야"
"竹木場(2)","ja","竹木場(2)"
"竹木場(2)","ja-Hrkt","たけこば"
"竹木場(2)","en","Takekoba"
"竹木場(2)","zh-CN","竹木场"
"竹木場(2)","zh-TW","竹木場"
"竹木場(2)","ko","다케코바"
"小十入口(2)","ja","小十入口(2)"
"小十入口(2)","ja-Hrkt","こじゅういりぐち"
"小十入口(2)","en","Kojuiriguchi"
"小十入口(2)","zh-CN","小十入口"
"小十入口(2)","zh-TW","小十入口"
"小十入口(2)","ko","고주이리구치"
"稲荷茶屋","ja","稲荷茶屋"
"稲荷茶屋","ja-Hrkt","いなりぢゃや"
"稲荷茶屋","en","Inarijiyaya"
"稲荷茶屋","zh-CN","稻荷茶馆"
"稲荷茶屋","zh-TW","稻荷茶館"
"稲荷茶屋","ko","이나리자야"
"雨溜","ja","雨溜"
"雨溜","ja-Hrkt","あめだまり"
"雨溜","en","Amedamari"
"雨溜","zh-CN","雨溜"
"雨溜","zh-TW","雨溜"
"切木","ja","切木"
"切木","ja-Hrkt","きりご"
"切木","en","Kirigo"
"切木","zh-CN","切木"
"切木","zh-TW","切木"
"切木","ko","기리고"
"切木郵便局前","ja","切木郵便局前"
"切木郵便局前","ja-Hrkt","きりごゆうびんきょくまえ"
"切木郵便局前","en","Kirigoyubinkyoku-mae"
"切木郵便局前","zh-CN","切木邮局前"
"切木郵便局前","zh-TW","切木郵局前"
"切木郵便局前","ko","기리고유빈쿄쿠마에"
"ぼたんと緑の丘入口(2)","ja","ぼたんと緑の丘入口(2)"
"ぼたんと緑の丘入口(2)","ja-Hrkt","ぼたんとみどりのおかいりぐち"
"ぼたんと緑の丘入口(2)","en","Botantomidorinokairiguchi"
"ぼたんと緑の丘入口(2)","zh-CN","牡丹和绿色山丘入口"
"ぼたんと緑の丘入口(2)","zh-TW","牡丹和綠色山丘入口"
"ぼたんと緑の丘入口(2)","ko","보탄토미도리노오카이리구치"
"万賀里川","ja","万賀里川"
"万賀里川","ja-Hrkt","まがりかわ"
"万賀里川","en","Magarikawa"
"万賀里川","zh-CN","万贺里川"
"万賀里川","zh-TW","萬賀裡川"
"万賀里川","ko","마가리카와"
"瓜ヶ坂入口","ja","瓜ヶ坂入口"
"瓜ヶ坂入口","ja-Hrkt","うりがさかいりぐち"
"瓜ヶ坂入口","en","Urigasakairiguchi"
"瓜ヶ坂入口","zh-CN","瓜坂入口"
"瓜ヶ坂入口","zh-TW","瓜坂入口"
"瓜ヶ坂入口","ko","우리가사카이리구치"
"八折栄","ja","八折栄"
"八折栄","ja-Hrkt","やおりえ"
"八折栄","en","Yaorie"
"八折栄","zh-CN","八折荣"
"八折栄","zh-TW","八折榮"
"八折栄","ko","야오리에"
"放四郎川","ja","放四郎川"
"放四郎川","ja-Hrkt","ほうしろうがわ"
"放四郎川","en","Hoshirogawa"
"放四郎川","zh-CN","放四郎川"
"放四郎川","zh-TW","放四郎川"
"放四郎川","ko","호시로가와"
"新木場","ja","新木場"
"新木場","ja-Hrkt","にいこば"
"新木場","en","Niikoba"
"新木場","zh-CN","新木场(佐贺县)"
"新木場","zh-TW","新木場(佐賀縣)"
"新木場","ko","니이코바(사가현)"
"比恵田","ja","比恵田"
"比恵田","ja-Hrkt","ひえだ"
"比恵田","en","Hieda"
"比恵田","zh-CN","比惠田"
"比恵田","zh-TW","比惠田"
"比恵田","ko","히에다"
"寺浦","ja","寺浦"
"寺浦","ja-Hrkt","てらうら"
"寺浦","en","Teraura"
"寺浦","zh-CN","寺浦(佐贺县)"
"寺浦","zh-TW","寺浦(佐賀縣)"
"寺浦","ko","데라우라(사가현)"
"太田橋","ja","太田橋"
"太田橋","ja-Hrkt","おおたばし"
"太田橋","en","Otabashi"
"太田橋","zh-CN","太田桥(佐贺县)"
"太田橋","zh-TW","太田橋(佐賀縣)"
"太田橋","ko","오타바시(사가현)"
"牟形コミュニティセンター前(1)","ja","牟形コミュニティセンター前(1)"
"牟形コミュニティセンター前(1)","ja-Hrkt","むかたこみゅにてぃせんたーまえ"
"牟形コミュニティセンター前(1)","en","Mukatakomyuniteisenta-mae"
"牟形コミュニティセンター前(1)","zh-CN","牟形社区中心前"
"牟形コミュニティセンター前(1)","zh-TW","牟形社區中心前"
"牟形コミュニティセンター前(1)","ko","무카타커뮤니티센터마에"
"牟形(1)","ja","牟形(1)"
"牟形(1)","ja-Hrkt","むかた"
"牟形(1)","en","Mukata"
"牟形(1)","zh-CN","牟形"
"牟形(1)","zh-TW","牟形"
"牟形(1)","ko","무카타"
"牟形入口","ja","牟形入口"
"牟形入口","ja-Hrkt","むかたいりぐち"
"牟形入口","en","Mukatairiguchi"
"牟形入口","zh-CN","牟形入口"
"牟形入口","zh-TW","牟形入口"
"牟形入口","ko","무카타이리구치"
"新田第２町営住宅前","ja","新田第２町営住宅前"
"新田第２町営住宅前","ja-Hrkt","しんでんだいにちょうえいじゅうたくまえ"
"新田第２町営住宅前","en","Shindendainichoeijutaku-mae"
"新田第２町営住宅前","zh-CN","新田第2町营住宅前"
"新田第２町営住宅前","zh-TW","新田第2町營住宅前"
"新田第２町営住宅前","ko","신덴다이니초에이주타쿠마에"
"唐津青翔高校前(2)","ja","唐津青翔高校前(2)"
"唐津青翔高校前(2)","ja-Hrkt","からつせいしょうこうこうまえ"
"唐津青翔高校前(2)","en","Karatsuseishokoko-mae"
"唐津青翔高校前(2)","zh-CN","唐津青翔高中前"
"唐津青翔高校前(2)","zh-TW","唐津青翔高中前"
"唐津青翔高校前(2)","ko","가라쓰세이쇼코코마에"
